Date,Adj Close,MACD Line,Signal Line,MACD,MACD (buy/sell),RSI,RSI (buy/sell),MACDRSI (buy/sell),MACD cumulative return,RSI cumulative return,MACDRSI cumulative return,bh Adj Close,delta 1d,delta 2d,delta 3d,delta 4d,delta 5d,delta 6d,delta 7d,delta
2008-03-07,76.99017333984375,1.77474004869066,1.6432395538408202,0.13150049484983972,,60.050831636543585,,,-2.9878997802734375,0.0,1.0473709106445312,6.519744873046875,0.0006144923882616792,0.02238006844737662,0.027470316876313513,0.017289919114132076,0.01132178194666749,0.014130054772171075,0.03923119183578338,0.012620152145052577
2008-03-10,77.03748321533203,1.7114216922952608,1.6568759815317085,0.0545457107635523,,60.188830693913125,,,-2.9878997802734375,0.0,1.0473709106445312,6.567054748535156,0.02175220949195426,0.026839331922879198,0.016665186095865522,0.010700714051072462,0.013507262274055735,0.038592984352396845,0.025699341923416955,0.0006144923882616792
2008-03-11,78.71321868896484,1.7759868161807333,1.6806981484615136,0.09528866771921973,,64.82388277649812,,,-2.9878997802734375,0.0,1.0473709106445312,8.242790222167969,0.0049788220506559065,-0.004978725124184618,-0.010816218783981814,-0.008069419514148309,0.01648224951607036,0.0038631014396585707,0.015795331614051587,0.02175220949195426
2008-03-12,79.10511779785156,1.8375954681824709,1.712077612405705,0.12551785577676577,,65.82595621916627,,,-2.9878997802734375,0.0,1.0473709106445312,8.634689331054688,-0.009908215930881193,-0.0157167897353379,-0.01298359853810583,0.01144643768904677,-0.0011101931568276348,0.010762922885603328,0.016998946613703513,0.0049788220506559065
2008-03-13,78.32132720947266,1.8023984908409858,1.7301417880927614,0.07225670274822438,,62.020577294592286,,,-2.9878997802734375,0.0,1.0473709106445312,7.850898742675781,-0.005866702358224201,-0.0031061591023261565,0.021568357563945994,0.00888606785311872,0.02087800257419514,0.027176432506086024,0.017772233117693593,-0.009908215930881193
2008-03-14,77.8618392944336,1.7176280510878144,1.727639040691772,-0.010010989603957743,77.8618392944336,59.836705502834114,,,2.8907852172851562,0.0,1.0473709106445312,7.391410827636719,0.0027768341151497913,0.027596963090613724,0.014839831083355291,0.026902534092622738,0.033238133098140055,0.02377843648532111,0.014579579436866781,-0.005866702358224201
2008-03-17,78.07804870605469,1.6488858299736222,1.7118883985481421,-0.06300256857451991,,60.54079019638646,,,2.8907852172851562,0.0,1.0473709106445312,7.6076202392578125,0.02475139844785626,0.012029592784569946,0.024058892424216664,0.030376947239581287,0.020943445895120955,0.011770061812538512,-0.00025923782710820544,0.0027768341151497913
2008-03-18,80.01058959960938,1.7304000490426574,1.7155907286470453,0.014809320395612113,-80.01058959960938,66.23800344576529,,,2.8907852172851562,0.0,1.0473709106445312,9.5401611328125,-0.012414528716482307,-0.0006757795351033474,0.005489671739161114,-0.003715976927187449,-0.012667791090580584,-0.024406540271959546,-0.03242978930019868,0.02475139844785626
2008-03-19,79.01729583740234,1.6953076977777357,1.7115341224731835,-0.016226424695447772,79.01729583740234,61.33610839999009,,,1.897491455078125,0.0,1.0473709106445312,8.546867370605469,0.011886312144834075,0.018129266758424654,0.008807897688075307,-0.0002564460307107639,-0.012142758175544839,-0.02026686415070839,-0.01539245849769551,-0.012414528716482307
2008-03-20,79.9565200805664,1.7234178157823834,1.7139108611350236,0.009506954647359844,-79.9565200805664,64.0455842251803,,,1.897491455078125,0.0,1.0473709106445312,9.486091613769531,0.006169620577590149,-0.0030422532845944313,-0.012000120991662167,-0.023746808343959067,-0.03177548298621544,-0.026958335452436775,-0.01554971865144678,0.011886312144834075
2008-03-24,80.44982147216797,1.7651530014034478,1.7241592891887085,0.04099371221473924,,65.4163956032825,,,1.897491455078125,0.0,1.0473709106445312,9.979393005371094,-0.009155388588354038,-0.018058328533932484,-0.02973298766899336,-0.03771243216628153,-0.03292482236842916,-0.021586160807130092,-0.035696162221108024,0.006169620577590149
2008-03-25,79.71327209472656,1.7189797292433866,1.7231233771996441,-0.004143647956257546,79.71327209472656,61.6376656475787,,,1.6542434692382812,0.0,1.0473709106445312,9.242843627929688,-0.00898520297031693,-0.02076773577172977,-0.028820910210373522,-0.023989062973467718,-0.012545632358101097,-0.026786009962693973,-0.016529867695592476,-0.009155388588354038
2008-03-26,78.99703216552734,1.6060786273101257,1.6997144272217406,-0.09363579991161486,,58.12174369838228,,,1.6542434692382812,0.0,1.0473709106445312,8.526603698730469,-0.011889361124302089,-0.0200155510286114,-0.01513989503297133,-0.003592710621935874,-0.01796220101428402,-0.0076130697017731475,-0.009836300844702283,-0.00898520297031693
2008-03-27,78.05780792236328,1.4243965864284434,1.6446508590630813,-0.22025427263463793,,53.78882491807522,,,1.6542434692382812,0.0,1.0473709106445312,7.587379455566406,-0.008223967625280845,-0.003289645694299775,0.008396479276659135,-0.006145910843437319,0.004327745552253779,0.002077763560906338,0.006838596437385161,-0.011889361124302089
2008-03-28,77.41586303710938,1.214611388778053,1.5586429650060758,-0.34403157622802283,,50.99082874488843,,,1.6542434692382812,0.0,1.0473709106445312,6.9454345703125,0.0049752381282760745,0.0167582663417907,0.0020952883655272485,0.012655794017809311,0.01038715481107222,0.015187465285483903,0.014838102731709664,-0.008223967625280845
2008-03-31,77.801025390625,1.067133243448879,1.4603410206946366,-0.3932077772457576,,52.584526367449584,,,1.6542434692382812,0.0,1.0473709106445312,7.330596923828125,0.011724695063591832,-0.00286569226134627,0.007642532470588974,0.005385124406523301,0.010161670427052181,0.009814037430218437,0.014156557034954326,0.0049752381282760745
2008-04-01,78.71321868896484,1.0121941819508748,1.3707116529458843,-0.3585174709950094,,56.21591379135721,,,1.6542434692382812,0.0,1.0473709106445312,8.242790222167969,-0.01442130195707146,-0.004034855146781087,-0.006266102515833182,-0.0015449110258610487,-0.0018885153665773684,0.0024036795614736273,0.019658336127238867,0.011724695063591832
2008-04-02,77.57807159423828,0.8670627366742423,1.269981869691556,-0.40291913301731364,,50.98317213755148,,,1.6542434692382812,0.0,1.0473709106445312,7.107643127441406,0.010538424613797785,0.008274528921365815,0.013064802391507814,0.012716170322451719,0.017071170016107882,0.03457830222181398,0.010364649475286609,-0.01442130195707146
2008-04-03,78.39562225341797,0.8086924234527686,1.1777239804437984,-0.36903155699102985,,54.283734761561426,,,1.6542434692382812,0.0,1.0473709106445312,7.925193786621094,-0.002240286600974301,0.0025000313854226246,0.002155035034403776,0.006464618507511724,0.023789177157913247,-0.00017196292023986053,0.010860524057729325,0.010538424613797785
2008-04-04,78.2199935913086,0.739734564852256,1.09012609732549,-0.35039153247323407,,53.45108057927115,,,1.6542434692382812,0.0,1.0473709106445312,7.749565124511719,0.004750961501791133,0.004405190524685268,0.008724450377768204,0.02608790814996336,0.0020729677225475155,0.013130226128366769,0.01217972170752145,-0.002240286600974301
2008-04-07,78.59161376953125,0.706922643529424,1.0134854065662768,-0.3065627630368528,,55.02315294309667,,,1.6542434692382812,0.0,1.0473709106445312,8.121185302734375,-0.00034413600021745126,0.003954700247350784,0.021236054968566648,-0.0026653308947730157,0.0083396433023077,0.007393633338381308,0.03576645736984961,0.004750961501791133
2008-04-08,78.56456756591797,0.6710016673497279,0.944988658722967,-0.2739869913732391,,54.8778909325515,,,1.6542434692382812,0.0,1.0473709106445312,8.094139099121094,0.004300316141164726,0.021587620046000944,-0.002321993976275089,0.008686768732371525,0.007740433100285843,0.036123024603269785,0.05857055250172006,-0.00034413600021745126
2008-04-09,78.90242004394531,0.6621629045746573,0.8884235078933052,-0.22626060331864783,,56.42544220051913,,,1.6542434692382812,0.0,1.0473709106445312,8.431991577148438,0.017213281353190682,-0.006593954030488408,0.004367670228424222,0.003425386713347975,0.03168644672380254,0.05403785649404007,0.06534226115941194,0.004300316141164726
2008-04-10,80.26058959960938,0.756035942116398,0.8619459947379238,-0.10591005262152575,,62.058923639401264,,,1.6542434692382812,0.0,1.0473709106445312,9.7901611328125,-0.02340436938850082,-0.012628237715966554,-0.013554575911062407,0.014228250491733964,0.03620142974525652,0.04731454129481642,0.046893720444155636,0.017213281353190682
2008-04-11,78.38214111328125,0.6711196570403928,0.8237807271984176,-0.15266107015802477,,52.0382572300946,,,1.6542434692382812,0.0,1.0473709106445312,7.911712646484375,0.011034384482947922,0.010085846351033668,0.038534495445848936,0.06103426767989422,0.07241370785064472,0.07198280191837335,0.06612065132497491,-0.02340436938850082
2008-04-14,79.24703979492188,0.6659364834275152,0.7922118784442371,-0.12627539501672191,,55.59365369325484,,,1.6542434692382812,0.0,1.0473709106445312,8.776611328125,-0.0009381858287632276,0.027199975970119767,0.04945418668675318,0.060709432151594654,0.06028322910757877,0.05448505776606064,0.053887969155492196,0.011034384482947922
2008-04-15,79.17269134521484,0.6483556422051322,0.7634406311964163,-0.11508498899128405,,55.21474071295292,,,1.6542434692382812,0.0,1.0473709106445312,8.702262878417969,0.028164585413791205,0.0504396943219364,0.0617055092146597,0.06127890593749467,0.05547528972549086,0.05487764040880293,0.05991333217632332,-0.0009381858287632276
2008-04-16,81.40255737304688,0.8050738612203077,0.7717672772011946,0.03330658401911302,-81.40255737304688,63.29508743946287,,,1.6542434692382812,0.0,1.0473709106445312,10.93212890625,0.021664925269897755,0.03262213489620413,0.032207217592868556,0.02656258025139846,0.025981302384832566,0.030879051090594245,0.021664925269897755,0.028164585413791205
2008-04-17,83.1661376953125,1.0593686299033038,0.8292875477416165,0.23008108216168732,,68.18428657805067,,,1.6542434692382812,0.0,1.0473709106445312,12.695709228515625,0.010724856413575871,0.01031873764305435,0.004793797712304619,0.004224846139055361,0.009018735588150249,0.0,-0.011293257566083514,0.021664925269897755
2008-04-18,84.0580825805664,1.317682144590819,0.926966467111457,0.39071567747936187,,70.3363985740202,,,1.6542434692382812,0.0,1.0473709106445312,13.587654113769531,-0.0004018094221631978,-0.00586812391486723,-0.006431038312033743,-0.0016880170845699463,-0.010611054378964828,-0.021784478574898975,-0.012459904148439492,0.010724856413575871
2008-04-21,84.02430725097656,1.502353878870565,1.0420439494632787,0.4603099294072863,,70.14291092537118,,,1.6542434692382812,0.0,1.0473709106445312,13.553878784179688,-0.0054685117922673755,-0.00603165246466206,-0.0012867246805071063,-0.010213348776571896,-0.02139126436430934,-0.012062941729922382,-0.029352867649956406,-0.0004018094221631978
2008-04-22,83.5648193359375,1.5932645620339656,1.1522880719774162,0.4409764900565494,,67.42549302770969,,,1.6542434692382812,0.0,1.0473709106445312,13.094390869140625,-0.0005662371469097804,0.0042047810062769975,-0.0047709268540660245,-0.016010305114357627,-0.006630689943803565,-0.024015685919338323,-0.00048525482680191595,-0.0054685117922673755
2008-04-23,83.51750183105469,1.6425594038718003,1.250342338356293,0.3922170655155073,,67.13704518508094,,,1.6542434692382812,0.0,1.0473709106445312,13.047073364257812,0.004773721211465701,-0.004207071907550019,-0.015452817926982537,-0.006067888660856875,-0.02346273424412564,8.10282012853795e-05,-0.0033979774557071716,-0.0005662371469097804
2008-04-24,83.91619110107422,1.6942663652691294,1.3391271437388603,0.3551392215302691,,68.36507080226306,,,1.6542434692382812,0.0,1.0473709106445312,13.445762634277344,-0.008938125002102452,-0.020130442020379374,-0.010790100938598134,-0.02810230289616488,-0.004670397832979046,-0.008132874591226543,-0.01739266335686958,0.004773721211465701
2008-04-25,83.1661376953125,1.6556363184368195,1.4024289786784523,0.2532073397583672,,63.553543956765616,,,1.6542434692382812,0.0,1.0473709106445312,12.695709228515625,-0.011293257566083514,-0.001868678417782553,-0.019337014547253253,0.004306216672024095,0.0008125127514138474,-0.008530787600708648,-0.002112239595947142,-0.008938125002102452
2008-04-28,82.22692108154297,1.5315796992397281,1.4282591227907075,0.1033205764490206,,58.04459564451226,,,1.6542434692382812,0.0,1.0473709106445312,11.756492614746094,0.009532229066325887,-0.00813563480043464,0.015777655363921273,0.012244045476716764,0.0027940235934615413,0.00928588587100691,0.024302800045316014,-0.011293257566083514
2008-04-29,83.01072692871094,1.4794562651786123,1.4384985512682886,0.040957713910323656,,61.07684152676699,,,1.6542434692382812,0.0,1.0473709106445312,12.540298461914062,-0.01750103994510487,0.006186455585842483,0.002686210833406401,-0.006674581829939427,-0.00024401716777958714,0.014631103944696059,0.021006247758580534,0.009532229066325887
2008-04-30,81.55795288085938,1.3058681091462176,1.4119724628438746,-0.10610435369765692,81.55795288085938,53.3766415215437,,,1.8096389770507812,0.0,1.0473709106445312,11.0875244140625,0.024109435728689076,0.02054684187898107,0.01101930745510462,0.017564418364739116,0.032704506769152826,0.03919320963101466,0.03203920986076286,-0.01750103994510487
2008-05-01,83.5242691040039,1.311841439352932,1.391946258145686,-0.080104818792754,,60.614382926816624,,,1.8096389770507812,0.0,1.0473709106445312,13.053840637207031,-0.003478723782261706,-0.012781962373259827,-0.006390935514907113,0.008392727125249128,0.014728673885904547,0.007743092540136082,0.017328125660812738,0.024109435728689076
2008-05-02,83.23371124267578,1.2783932340316966,1.3692356533228884,-0.09084241929119186,,59.15307813658975,,,1.8096389770507812,0.0,1.0473709106445312,12.763282775878906,-0.009335714964670136,-0.0029223778780706074,0.011912892570210352,0.01827095728178709,0.011260990196807237,0.020879483398534265,0.03180233132094835,-0.003478723782261706
2008-05-05,82.4566650390625,1.1756321995569294,1.3305149625696968,-0.15488276301276738,,55.31257691360391,,,1.8096389770507812,0.0,1.0473709106445312,11.986236572265625,0.006473774399135436,0.021448847864867466,0.027866829019149202,0.020790802164370785,0.030499937082244608,0.041525718557777,0.049260161217495574,-0.009335714964670136
